Level,Area_km2,Volume_million_m3
-217.72,153.2737,2989.8806
-217.73,153.25648,2988.3395
-217.74,153.23924,2986.7986
-217.75,153.22197,2985.2579
-217.76,153.20469,2983.7173
-217.77,153.18739,2982.1769
-217.78,153.17007,2980.6367
-217.79,153.15273,2979.0966
-217.8,153.13536,2977.5567
-217.81,153.11797,2976.017
-217.82,153.10056,2974.4774
-217.83,153.08313,2972.938
-217.84,153.06567,2971.3988
-217.85,153.04819,2969.8597
-217.86,153.03068,2968.3208
-217.87,153.01315,2966.782
-217.88,152.99559,2965.2434
-217.89,152.978,2963.705
-217.9,152.96039,2962.1667
-217.91,152.94275,2960.6286
-217.92,152.92508,2959.0907
-217.93,152.90739,2957.5529
-217.94,152.88967,2956.0153
-217.95,152.87193,2954.4779
-217.96,152.85417,2952.9406
-217.97,152.83638,2951.4035
-217.98,152.81857,2949.8665
-217.99,152.80074,2948.3297
-218,152.78288,2946.7931
-218.01,152.76501,2945.2567
-218.02,152.74711,2943.7204
-218.03,152.7292,2942.1842
-218.04,152.71127,2940.6483
-218.05,152.69332,2939.1125
-218.06,152.67535,2937.5769
-218.07,152.65736,2936.0414
-218.08,152.63936,2934.5061
-218.09,152.62134,2932.971
-218.1,152.6033,2931.436
-218.11,152.58525,2929.9013
-218.12,152.56719,2928.3666
-218.13,152.54911,2926.8322
-218.14,152.53102,2925.2979
-218.15,152.51292,2923.7638
-218.16,152.4948,2922.2299
-218.17,152.47667,2920.6961
-218.18,152.45854,2919.1625
-218.19,152.44039,2917.6291
-218.2,152.42223,2916.0958
-218.21,152.40407,2914.5627
-218.22,152.38589,2913.0298
-218.23,152.36771,2911.497
-218.24,152.34952,2909.9645
-218.25,152.33132,2908.4321
-218.26,152.31312,2906.8998
-218.27,152.29491,2905.3678
-218.28,152.2767,2903.8359
-218.29,152.25848,2902.3042
-218.3,152.24026,2900.7726
-218.31,152.22204,2899.2413
-218.32,152.20381,2897.7101
-218.33,152.18559,2896.1791
-218.34,152.16736,2894.6482
-218.35,152.14913,2893.1175
-218.36,152.1309,2891.587
-218.37,152.11267,2890.0567
-218.38,152.09444,2888.5266
-218.39,152.07621,2886.9966
-218.4,152.05799,2885.4668
-218.41,152.03977,2883.9372
-218.42,152.02155,2882.4078
-218.43,152.00333,2880.8785
-218.44,151.98512,2879.3494
-218.45,151.96692,2877.8205
-218.46,151.94872,2876.2918
-218.47,151.93053,2874.7632
-218.48,151.91234,2873.2348
-218.49,151.89416,2871.7066
-218.5,151.87599,2870.1786
-218.51,151.85783,2868.6508
-218.52,151.83968,2867.1231
-218.53,151.82154,2865.5956
-218.54,151.80341,2864.0683
-218.55,151.78529,2862.5412
-218.56,151.76718,2861.0143
-218.57,151.74908,2859.4875
-218.58,151.731,2857.9609
-218.59,151.71293,2856.4345
-218.6,151.69487,2854.9083
-218.61,151.67683,2853.3823
-218.62,151.6588,2851.8564
-218.63,151.64079,2850.3307
-218.64,151.6228,2848.8053
-218.65,151.60482,2847.2799
-218.66,151.58686,2845.7548
-218.67,151.56892,2844.2299
-218.68,151.551,2842.7051
-218.69,151.5331,2841.1805
-218.7,151.51521,2839.6562
-218.71,151.49735,2838.1319
-218.72,151.47951,2836.6079
-218.73,151.46169,2835.0841
-218.74,151.44389,2833.5604
-218.75,151.42611,2832.037
-218.76,151.40836,2830.5137
-218.77,151.39064,2828.9906
-218.78,151.37293,2827.4677
-218.79,151.35526,2825.9449
-218.8,151.3376,2824.4224
-218.81,151.31998,2822.9001
-218.82,151.30238,2821.3779
-218.83,151.28481,2819.8559
-218.84,151.26727,2818.3341
-218.85,151.24975,2816.8125
-218.86,151.23227,2815.2911
-218.87,151.21482,2813.7699
-218.88,151.19739,2812.2488
-218.89,151.18,2810.728
-218.9,151.16264,2809.2073
-218.91,151.14531,2807.6869
-218.92,151.128,2806.1666
-218.93,151.11073,2804.6465
-218.94,151.09348,2803.1266
-218.95,151.07625,2801.6069
-218.96,151.05904,2800.0873
-218.97,151.04185,2798.568
-218.98,151.02468,2797.0488
-218.99,151.00753,2795.5299
-219,150.99039,2794.0111
-219.01,150.97327,2792.4925
-219.02,150.95615,2790.9741
-219.03,150.93904,2789.4559
-219.04,150.92195,2787.9378
-219.05,150.90485,2786.42
-219.06,150.88777,2784.9023
-219.07,150.87068,2783.3848
-219.08,150.85359,2781.8675
-219.09,150.83651,2780.3504
-219.1,150.81942,2778.8334
-219.11,150.80232,2777.3167
-219.12,150.78522,2775.8001
-219.13,150.76812,2774.2837
-219.14,150.751,2772.7675
-219.15,150.73387,2771.2515
-219.16,150.71673,2769.7356
-219.17,150.69957,2768.2199
-219.18,150.68239,2766.7045
-219.19,150.6652,2765.1892
-219.2,150.64799,2763.674
-219.21,150.63075,2762.1591
-219.22,150.6135,2760.6443
-219.23,150.59621,2759.1297
-219.24,150.5789,2757.6153
-219.25,150.56156,2756.1011
-219.26,150.54419,2754.587
-219.27,150.52679,2753.0732
-219.28,150.50936,2751.5595
-219.29,150.49188,2750.0459
-219.3,150.47438,2748.5326
-219.31,150.45683,2747.0194
-219.32,150.43924,2745.5064
-219.33,150.42161,2743.9936
-219.34,150.40393,2742.481
-219.35,150.38621,2740.9685
-219.36,150.36844,2739.4562
-219.37,150.35062,2737.9441
-219.38,150.33275,2736.4322
-219.39,150.31483,2734.9204
-219.4,150.29685,2733.4088
-219.41,150.27882,2731.8974
-219.42,150.26072,2730.3861
-219.43,150.24257,2728.8751
-219.44,150.22436,2727.3641
-219.45,150.20608,2725.8534
-219.46,150.18774,2724.3429
-219.47,150.16933,2722.8325
-219.48,150.15085,2721.3223
-219.49,150.13231,2719.8122
-219.5,150.11369,2718.3023
-219.51,150.09499,2716.7926
-219.52,150.07623,2715.2831
-219.53,150.05738,2713.7737
-219.54,150.03846,2712.2645
-219.55,150.01945,2710.7555
-219.56,150.00036,2709.2467
-219.57,149.98119,2707.738
-219.58,149.96194,2706.2295
-219.59,149.94259,2704.7211
-219.6,149.92316,2703.2129
-219.61,149.90363,2701.7049
-219.62,149.88402,2700.197
-219.63,149.8643,2698.6894
-219.64,149.8445,2697.1818
-219.65,149.82459,2695.6745
-219.66,149.80458,2694.1673
-219.67,149.78448,2692.6603
-219.68,149.76427,2691.1534
-219.69,149.74395,2689.6467
-219.7,149.72353,2688.1402
-219.71,149.703,2686.6338
-219.72,149.68236,2685.1276
-219.73,149.66161,2683.6216
-219.74,149.64075,2682.1157
-219.75,149.61977,2680.61
-219.76,149.59867,2679.1045
-219.77,149.57746,2677.5991
-219.78,149.55612,2676.0939
-219.79,149.53467,2674.5888
-219.8,149.51308,2673.0839
-219.81,149.49138,2671.5792
-219.82,149.46954,2670.0746
-219.83,149.44758,2668.5702
-219.84,149.42549,2667.0659
-219.85,149.40326,2665.5618
-219.86,149.3809,2664.0579
-219.87,149.35841,2662.5541
-219.88,149.33577,2661.0505
-219.89,149.313,2659.547
-219.9,149.29009,2658.0437
-219.91,149.26704,2656.5406
-219.92,149.24385,2655.0376
-219.93,149.22053,2653.5347
-219.94,149.19708,2652.0321
-219.95,149.1735,2650.5296
-219.96,149.1498,2649.0273
-219.97,149.12598,2647.5251
-219.98,149.10203,2646.0231
-219.99,149.07797,2644.5213
-220,149.0538,2643.0197
-220.01,149.02952,2641.5182
-220.02,149.00512,2640.0169
-220.03,148.98063,2638.5158
-220.04,148.95603,2637.0148
-220.05,148.93133,2635.5141
-220.06,148.90653,2634.0135
-220.07,148.88164,2632.5131
-220.08,148.85665,2631.0129
-220.09,148.83158,2629.5128
-220.1,148.80642,2628.013
-220.11,148.78118,2626.5133
-220.12,148.75585,2625.0139
-220.13,148.73045,2623.5146
-220.14,148.70498,2622.0155
-220.15,148.67943,2620.5166
-220.16,148.65381,2619.0179
-220.17,148.62812,2617.5194
-220.18,148.60237,2616.0211
-220.19,148.57656,2614.523
-220.2,148.55069,2613.0251
-220.21,148.52476,2611.5274
-220.22,148.49878,2610.0299
-220.23,148.47275,2608.5326
-220.24,148.44667,2607.0355
-220.25,148.42055,2605.5386
-220.26,148.39438,2604.0419
-220.27,148.36817,2602.5455
-220.28,148.34193,2601.0492
-220.29,148.31565,2599.5532
-220.3,148.28934,2598.0574
-220.31,148.26301,2596.5618
-220.32,148.23664,2595.0664
-220.33,148.21025,2593.5712
-220.34,148.18385,2592.0762
-220.35,148.15742,2590.5815
-220.36,148.13098,2589.087
-220.37,148.10453,2587.5927
-220.38,148.07807,2586.0987
-220.39,148.0516,2584.6048
-220.4,148.02512,2583.1112
-220.41,147.99865,2581.6179
-220.42,147.97218,2580.1247
-220.43,147.94571,2578.6318
-220.44,147.91925,2577.1391
-220.45,147.89279,2575.6467
-220.46,147.86635,2574.1545
-220.47,147.83993,2572.6625
-220.48,147.81352,2571.1708
-220.49,147.78714,2569.6793
-220.5,147.76077,2568.1881
-220.51,147.73444,2566.6971
-220.52,147.70813,2565.2063
-220.53,147.68185,2563.7158
-220.54,147.65561,2562.2256
-220.55,147.6294,2560.7356
-220.56,147.60324,2559.2458
-220.57,147.57711,2557.7563
-220.58,147.55103,2556.2671
-220.59,147.525,2554.7781
-220.6,147.49903,2553.2894
-220.61,147.4731,2551.8009
-220.62,147.44723,2550.3127
-220.63,147.42142,2548.8247
-220.64,147.39567,2547.337
-220.65,147.36999,2545.8496
-220.66,147.34437,2544.3624
-220.67,147.31882,2542.8755
-220.68,147.29335,2541.3889
-220.69,147.26795,2539.9025
-220.7,147.24262,2538.4164
-220.71,147.21738,2536.9306
-220.72,147.19223,2535.4451
-220.73,147.16716,2533.9598
-220.74,147.14217,2532.4748
-220.75,147.11728,2530.9901
-220.76,147.09249,2529.5056
-220.77,147.06779,2528.0215
-220.78,147.04319,2526.5376
-220.79,147.0187,2525.054
-220.8,146.99431,2523.5707
-220.81,146.97003,2522.0877
-220.82,146.94586,2520.605
-220.83,146.9218,2519.1225
-220.84,146.89786,2517.6404
-220.85,146.87404,2516.1585
-220.86,146.85034,2514.6769
-220.87,146.82676,2513.1957
-220.88,146.80332,2511.7147
-220.89,146.78,2510.234
-220.9,146.75682,2508.7536
-220.91,146.73376,2507.2735
-220.92,146.71083,2505.7937
-220.93,146.68803,2504.3143
-220.94,146.66536,2502.8351
-220.95,146.6428,2501.3561
-220.96,146.62036,2499.8775
-220.97,146.59804,2498.3992
-220.98,146.57583,2496.9212
-220.99,146.55373,2495.4434
-221,146.53175,2493.9659
-221.01,146.50986,2492.4888
-221.02,146.48809,2491.0119
-221.03,146.46641,2489.5353
-221.04,146.44483,2488.0589
-221.05,146.42335,2486.5829
-221.06,146.40197,2485.1071
-221.07,146.38067,2483.6316
-221.08,146.35947,2482.1563
-221.09,146.33835,2480.6814
-221.1,146.31732,2479.2067
-221.11,146.29637,2477.7323
-221.12,146.2755,2476.2582
-221.13,146.2547,2474.7843
-221.14,146.23399,2473.3107
-221.15,146.21334,2471.8373
-221.16,146.19277,2470.3643
-221.17,146.17226,2468.8914
-221.18,146.15182,2467.4189
-221.19,146.13144,2465.9466
-221.2,146.11112,2464.4746
-221.21,146.09086,2463.0028
-221.22,146.07066,2461.5313
-221.23,146.05051,2460.06
-221.24,146.03041,2458.589
-221.25,146.01036,2457.1182
-221.26,145.99035,2455.6477
-221.27,145.97039,2454.1775
-221.28,145.95047,2452.7075
-221.29,145.93059,2451.2377
-221.3,145.91075,2449.7682
-221.31,145.89094,2448.2989
-221.32,145.87116,2446.8299
-221.33,145.85141,2445.3611
-221.34,145.83169,2443.8926
-221.35,145.812,2442.4243
-221.36,145.79232,2440.9562
-221.37,145.77267,2439.4884
-221.38,145.75303,2438.0208
-221.39,145.7334,2436.5534
-221.4,145.71379,2435.0863
-221.41,145.69419,2433.6194
-221.42,145.6746,2432.1527
-221.43,145.65501,2430.6863
-221.44,145.63543,2429.22
-221.45,145.61584,2427.7541
-221.46,145.59626,2426.2883
-221.47,145.57667,2424.8228
-221.48,145.55707,2423.3574
-221.49,145.53746,2421.8923
-221.5,145.51784,2420.4275
-221.51,145.49821,2418.9628
-221.52,145.47856,2417.4983
-221.53,145.4589,2416.0341
-221.54,145.43921,2414.5701
-221.55,145.41949,2413.1063
-221.56,145.39976,2411.6427
-221.57,145.37999,2410.1793
-221.58,145.36019,2408.7162
-221.59,145.34036,2407.2532
-221.6,145.32049,2405.7904
-221.61,145.30059,2404.3279
-221.62,145.28064,2402.8655
-221.63,145.26065,2401.4034
-221.64,145.24062,2399.9414
-221.65,145.22054,2398.4797
-221.66,145.20041,2397.0181
-221.67,145.18022,2395.5568
-221.68,145.15998,2394.0956
-221.69,145.13969,2392.6346
-221.7,145.11933,2391.1739
-221.71,145.09891,2389.7133
-221.72,145.07843,2388.2529
-221.73,145.05788,2386.7927
-221.74,145.03726,2385.3327
-221.75,145.01657,2383.8728
-221.76,144.9958,2382.4132
-221.77,144.97496,2380.9537
-221.78,144.95404,2379.4945
-221.79,144.93304,2378.0354
-221.8,144.91195,2376.5764
-221.81,144.89078,2375.1177
-221.82,144.86952,2373.6591
-221.83,144.84816,2372.2007
-221.84,144.82672,2370.7425
-221.85,144.80518,2369.2845
-221.86,144.78353,2367.8266
-221.87,144.76179,2366.3689
-221.88,144.73995,2364.9114
-221.89,144.718,2363.454
-221.9,144.69594,2361.9968
-221.91,144.67378,2360.5398
-221.92,144.6515,2359.0829
-221.93,144.62912,2357.6262
-221.94,144.60664,2356.1697
-221.95,144.58404,2354.7133
-221.96,144.56134,2353.2572
-221.97,144.53853,2351.8011
-221.98,144.51561,2350.3453
-221.99,144.49259,2348.8897
-222,144.46946,2347.4342
-222.01,144.44622,2345.9789
-222.02,144.42287,2344.5238
-222.03,144.39942,2343.0688
-222.04,144.37586,2341.6141
-222.05,144.3522,2340.1595
-222.06,144.32843,2338.7051
-222.07,144.30455,2337.2509
-222.08,144.28057,2335.7968
-222.09,144.25648,2334.343
-222.1,144.23229,2332.8894
-222.11,144.20799,2331.4359
-222.12,144.18358,2329.9826
-222.13,144.15907,2328.5295
-222.14,144.13445,2327.0766
-222.15,144.10973,2325.6239
-222.16,144.0849,2324.1714
-222.17,144.05997,2322.7191
-222.18,144.03493,2321.267
-222.19,144.00978,2319.8151
-222.2,143.98454,2318.3634
-222.21,143.95918,2316.9119
-222.22,143.93373,2315.4606
-222.23,143.90816,2314.0095
-222.24,143.8825,2312.5585
-222.25,143.85673,2311.1078
-222.26,143.83085,2309.6573
-222.27,143.80487,2308.207
-222.28,143.77879,2306.7569
-222.29,143.7526,2305.3071
-222.3,143.72631,2303.8574
-222.31,143.69992,2302.4079
-222.32,143.67342,2300.9587
-222.33,143.64681,2299.5096
-222.34,143.62011,2298.0608
-222.35,143.5933,2296.6122
-222.36,143.56639,2295.1638
-222.37,143.53937,2293.7156
-222.38,143.51225,2292.2677
-222.39,143.48503,2290.8199
-222.4,143.45771,2289.3724
-222.41,143.43028,2287.9251
-222.42,143.40275,2286.4781
-222.43,143.37512,2285.0312
-222.44,143.34739,2283.5846
-222.45,143.31955,2282.1382
-222.46,143.29161,2280.692
-222.47,143.26357,2279.246
-222.48,143.23543,2277.8003
-222.49,143.20718,2276.3548
-222.5,143.17883,2274.9096
-222.51,143.15039,2273.4645
-222.52,143.12184,2272.0198
-222.53,143.09318,2270.5752
-222.54,143.06443,2269.1309
-222.55,143.03558,2267.6868
-222.56,143.00662,2266.2429
-222.57,142.97757,2264.7993
-222.58,142.94841,2263.3559
-222.59,142.91915,2261.9128
-222.6,142.88979,2260.4699
-222.61,142.86033,2259.0273
-222.62,142.83077,2257.5849
-222.63,142.80111,2256.1427
-222.64,142.77135,2254.7008
-222.65,142.74149,2253.2591
-222.66,142.71153,2251.8177
-222.67,142.68146,2250.3765
-222.68,142.6513,2248.9356
-222.69,142.62104,2247.4949
-222.7,142.59068,2246.0545
-222.71,142.56022,2244.6144
-222.72,142.52966,2243.1744
-222.73,142.499,2241.7348
-222.74,142.46824,2240.2954
-222.75,142.43738,2238.8563
-222.76,142.40642,2237.4174
-222.77,142.37537,2235.9788
-222.78,142.34421,2234.5404
-222.79,142.31296,2233.1023
-222.8,142.2816,2231.6645
-222.81,142.25015,2230.2269
-222.82,142.2186,2228.7896
-222.83,142.18695,2227.3526
-222.84,142.15521,2225.9158
-222.85,142.12336,2224.4793
-222.86,142.09142,2223.0431
-222.87,142.05938,2221.6071
-222.88,142.02724,2220.1714
-222.89,141.995,2218.736
-222.9,141.96267,2217.3009
-222.91,141.93024,2215.866
-222.92,141.89771,2214.4314
-222.93,141.8651,2212.9971
-222.94,141.83239,2211.5631
-222.95,141.7996,2210.1293
-222.96,141.76672,2208.6958
-222.97,141.73377,2207.2626
-222.98,141.70073,2205.8297
-222.99,141.66761,2204.3971
-223,141.63441,2202.9647
-223.01,141.60114,2201.5327
-223.02,141.5678,2200.1009
-223.03,141.53438,2198.6694
-223.04,141.5009,2197.2382
-223.05,141.46735,2195.8073
-223.06,141.43374,2194.3767
-223.07,141.40007,2192.9463
-223.08,141.36633,2191.5163
-223.09,141.33254,2190.0865
-223.1,141.29869,2188.6571
-223.11,141.26479,2187.2279
-223.12,141.23084,2185.799
-223.13,141.19684,2184.3705
-223.14,141.16279,2182.9422
-223.15,141.1287,2181.5142
-223.16,141.09456,2180.0866
-223.17,141.06038,2178.6592
-223.18,141.02616,2177.2321
-223.19,140.99191,2175.8053
-223.2,140.95762,2174.3789
-223.21,140.9233,2172.9527
-223.22,140.88895,2171.5269
-223.23,140.85457,2170.1013
-223.24,140.82016,2168.6761
-223.25,140.78573,2167.2511
-223.26,140.75128,2165.8265
-223.27,140.71681,2164.4022
-223.28,140.68231,2162.9782
-223.29,140.64781,2161.5545
-223.3,140.61329,2160.1311
-223.31,140.57876,2158.708
-223.32,140.54422,2157.2853
-223.33,140.50967,2155.8628
-223.34,140.47511,2154.4407
-223.35,140.44056,2153.0189
-223.36,140.406,2151.5974
-223.37,140.37144,2150.1763
-223.38,140.33689,2148.7554
-223.39,140.30234,2147.3349
-223.4,140.2678,2145.9147
-223.41,140.23327,2144.4949
-223.42,140.19875,2143.0753
-223.43,140.16424,2141.6561
-223.44,140.12975,2140.2372
-223.45,140.09528,2138.8186
-223.46,140.06082,2137.4004
-223.47,140.02639,2135.9825
-223.48,139.99198,2134.5649
-223.49,139.9576,2133.1477
-223.5,139.92325,2131.7307
-223.51,139.88893,2130.3142
-223.52,139.85464,2128.8979
-223.53,139.82038,2127.482
-223.54,139.78617,2126.0664
-223.55,139.75199,2124.6512
-223.56,139.71785,2123.2363
-223.57,139.68375,2121.8218
-223.58,139.6497,2120.4075
-223.59,139.6157,2118.9937
-223.6,139.58175,2117.5801
-223.61,139.54785,2116.1669
-223.62,139.514,2114.7541
-223.63,139.4802,2113.3416
-223.64,139.44647,2111.9294
-223.65,139.41279,2110.5176
-223.66,139.37918,2109.1062
-223.67,139.34563,2107.6951
-223.68,139.31215,2106.2843
-223.69,139.27873,2104.8739
-223.7,139.24539,2103.4638
-223.71,139.21212,2102.0541
-223.72,139.17892,2100.6448
-223.73,139.1458,2099.2358
-223.74,139.11275,2097.8272
-223.75,139.07979,2096.4189
-223.76,139.04691,2095.011
-223.77,139.01412,2093.6034
-223.78,138.98142,2092.1962
-223.79,138.9488,2090.7894
-223.8,138.91627,2089.3829
-223.81,138.88384,2087.9768
-223.82,138.8515,2086.571
-223.83,138.81927,2085.1656
-223.84,138.78713,2083.7606
-223.85,138.75509,2082.3559
-223.86,138.72316,2080.9516
-223.87,138.69133,2079.5477
-223.88,138.65961,2078.1442
-223.89,138.628,2076.741
-223.9,138.5965,2075.3382
-223.91,138.56511,2073.9358
-223.92,138.53383,2072.5337
-223.93,138.50266,2071.132
-223.94,138.47158,2069.7307
-223.95,138.4406,2068.3297
-223.96,138.40971,2066.9291
-223.97,138.37892,2065.5289
-223.98,138.34822,2064.129
-223.99,138.3176,2062.7295
-224,138.28707,2061.3303
-224.01,138.25661,2059.9315
-224.02,138.22623,2058.5331
-224.03,138.19593,2057.135
-224.04,138.1657,2055.7373
-224.05,138.13554,2054.3399
-224.06,138.10544,2052.9429
-224.07,138.0754,2051.5463
-224.08,138.04543,2050.1499
-224.09,138.01551,2048.754
-224.1,137.98565,2047.3584
-224.11,137.95583,2045.9631
-224.12,137.92607,2044.5682
-224.13,137.89635,2043.1736
-224.14,137.86667,2041.7794
-224.15,137.83703,2040.3855
-224.16,137.80743,2038.992
-224.17,137.77786,2037.5988
-224.18,137.74832,2036.2059
-224.19,137.71881,2034.8134
-224.2,137.68932,2033.4213
-224.21,137.65986,2032.0294
-224.22,137.63041,2030.6379
-224.23,137.60098,2029.2467
-224.24,137.57156,2027.8559
-224.25,137.54215,2026.4654
-224.26,137.51275,2025.0752
-224.27,137.48336,2023.6854
-224.28,137.45396,2022.2959
-224.29,137.42457,2020.9067
-224.3,137.39516,2019.5178
-224.31,137.36576,2018.1293
-224.32,137.33634,2016.7411
-224.33,137.3069,2015.3532
-224.34,137.27745,2013.9656
-224.35,137.24799,2012.5784
-224.36,137.21849,2011.1914
-224.37,137.18898,2009.8048
-224.38,137.15943,2008.4186
-224.39,137.12986,2007.0326
-224.4,137.10025,2005.6469
-224.41,137.07061,2004.2616
-224.42,137.04092,2002.8766
-224.43,137.01119,2001.4919
-224.44,136.98142,2000.1075
-224.45,136.9516,1998.7234
-224.46,136.92172,1997.3396
-224.47,136.8918,1995.9561
-224.48,136.86181,1994.5729
-224.49,136.83177,1993.1901
-224.5,136.80166,1991.8075
-224.51,136.77148,1990.4252
-224.52,136.74124,1989.0433
-224.53,136.71092,1987.6616
-224.54,136.68053,1986.2803
-224.55,136.65007,1984.8992
-224.56,136.61952,1983.5185
-224.57,136.58888,1982.138
-224.58,136.55817,1980.7578
-224.59,136.52736,1979.378
-224.6,136.49646,1977.9984
-224.61,136.46546,1976.6191
-224.62,136.43437,1975.2401
-224.63,136.40317,1973.8614
-224.64,136.37187,1972.483
-224.65,136.34046,1971.1048
-224.66,136.30895,1969.727
-224.67,136.27732,1968.3494
-224.68,136.24557,1966.9722
-224.69,136.21371,1965.5952
-224.7,136.18172,1964.2185
-224.71,136.14961,1962.842
-224.72,136.11738,1961.4659
-224.73,136.08501,1960.09
-224.74,136.05251,1958.7144
-224.75,136.01987,1957.3391
-224.76,135.98709,1955.964
-224.77,135.95417,1954.5893
-224.78,135.92111,1953.2148
-224.79,135.8879,1951.8406
-224.8,135.85454,1950.4666
-224.81,135.82102,1949.0929
-224.82,135.78735,1947.7195
-224.83,135.75351,1946.3463
-224.84,135.71952,1944.9735
-224.85,135.68536,1943.6008
-224.86,135.65103,1942.2285
-224.87,135.61653,1940.8564
-224.88,135.58185,1939.4846
-224.89,135.547,1938.113
-224.9,135.51197,1936.7417
-224.91,135.47676,1935.3706
-224.92,135.44137,1933.9999
-224.93,135.40581,1932.6293
-224.94,135.37008,1931.2591
-224.95,135.33417,1929.8891
-224.96,135.29809,1928.5194
-224.97,135.26185,1927.1499
-224.98,135.22544,1925.7808
-224.99,135.18887,1924.4119
-225,135.15213,1923.0433
-225.01,135.11523,1921.6749
-225.02,135.07818,1920.3069
-225.03,135.04096,1918.9391
-225.04,135.00359,1917.5716
-225.05,134.96607,1916.2044
-225.06,134.92839,1914.8375
-225.07,134.89057,1913.4708
-225.08,134.85259,1912.1045
-225.09,134.81447,1910.7385
-225.1,134.7762,1909.3727
-225.11,134.73779,1908.0073
-225.12,134.69924,1906.6421
-225.13,134.66055,1905.2773
-225.14,134.62172,1903.9127
-225.15,134.58276,1902.5485
-225.16,134.54366,1901.1846
-225.17,134.50442,1899.8209
-225.18,134.46506,1898.4576
-225.19,134.42556,1897.0946
-225.2,134.38594,1895.7319
-225.21,134.34619,1894.3695
-225.22,134.30632,1893.0075
-225.23,134.26633,1891.6457
-225.24,134.22622,1890.2843
-225.25,134.18598,1888.9232
-225.26,134.14563,1887.5625
-225.27,134.10517,1886.202
-225.28,134.06459,1884.8419
-225.29,134.0239,1883.4821
-225.3,133.9831,1882.1226
-225.31,133.94219,1880.7635
-225.32,133.90117,1879.4047
-225.33,133.86005,1878.0463
-225.34,133.81883,1876.6882
-225.35,133.7775,1875.3304
-225.36,133.73607,1873.9729
-225.37,133.69455,1872.6159
-225.38,133.65293,1871.2591
-225.39,133.61122,1869.9027
-225.4,133.56941,1868.5467
-225.41,133.52752,1867.191
-225.42,133.48553,1865.8356
-225.43,133.44346,1864.4806
-225.44,133.4013,1863.126
-225.45,133.35906,1861.7717
-225.46,133.31673,1860.4178
-225.47,133.27433,1859.0643
-225.48,133.23185,1857.7111
-225.49,133.18929,1856.3583
-225.5,133.14665,1855.0058
-225.51,133.10394,1853.6537
-225.52,133.06116,1852.302
-225.53,133.01831,1850.9507
-225.54,132.9754,1849.5997
-225.55,132.93241,1848.2491
-225.56,132.88936,1846.8989
-225.57,132.84625,1845.5491
-225.58,132.80308,1844.1997
-225.59,132.75985,1842.8506
-225.6,132.71656,1841.5019
-225.61,132.67321,1840.1536
-225.62,132.62981,1838.8057
-225.63,132.58636,1837.4582
-225.64,132.54286,1836.1111
-225.65,132.49931,1834.7644
-225.66,132.45571,1833.418
-225.67,132.41207,1832.0721
-225.68,132.36838,1830.7266
-225.69,132.32465,1829.3814
-225.7,132.28088,1828.0367
-225.71,132.23708,1826.6924
-225.72,132.19323,1825.3485
-225.73,132.14935,1824.005
-225.74,132.10544,1822.6619
-225.75,132.0615,1821.3192
-225.76,132.01753,1819.9769
-225.77,131.97353,1818.6351
-225.78,131.9295,1817.2937
-225.79,131.88545,1815.9526
-225.8,131.84138,1814.6121
-225.81,131.79729,1813.2719
-225.82,131.75317,1811.9321
-225.83,131.70904,1810.5928
-225.84,131.6649,1809.2539
-225.85,131.62074,1807.9155
-225.86,131.57657,1806.5775
-225.87,131.53239,1805.2399
-225.88,131.4882,1803.9027
-225.89,131.444,1802.566
-225.9,131.3998,1801.2297
-225.91,131.35559,1799.8939
-225.92,131.31138,1798.5585
-225.93,131.26716,1797.2235
-225.94,131.22294,1795.889
-225.95,131.17871,1794.5549
-225.96,131.13448,1793.2213
-225.97,131.09024,1791.8881
-225.98,131.046,1790.5553
-225.99,131.00176,1789.223
-226,130.9575,1787.8911
-226.01,130.91325,1786.5597
-226.02,130.86899,1785.2287
-226.03,130.82472,1783.8981
-226.04,130.78045,1782.568
-226.05,130.73617,1781.2383
-226.06,130.69189,1779.9091
-226.07,130.64761,1778.5803
-226.08,130.60332,1777.2519
-226.09,130.55902,1775.924
-226.1,130.51472,1774.5965
-226.11,130.47042,1773.2695
-226.12,130.42611,1771.9429
-226.13,130.3818,1770.6168
-226.14,130.33748,1769.291
-226.15,130.29315,1767.9658
-226.16,130.24882,1766.6409
-226.17,130.20449,1765.3165
-226.18,130.16015,1763.9926
-226.19,130.11581,1762.6691
-226.2,130.07147,1761.346
-226.21,130.02711,1760.0234
-226.22,129.98276,1758.7012
-226.23,129.9384,1757.3794
-226.24,129.89403,1756.0581
-226.25,129.84966,1754.7373
-226.26,129.80529,1753.4169
-226.27,129.76091,1752.0969
-226.28,129.71652,1750.7773
-226.29,129.67214,1749.4582
-226.3,129.62774,1748.1396
-226.31,129.58335,1746.8214
-226.32,129.53895,1745.5036
-226.33,129.49454,1744.1863
-226.34,129.45013,1742.8694
-226.35,129.40571,1741.5529
-226.36,129.36129,1740.2369
-226.37,129.31687,1738.9213
-226.38,129.27244,1737.6062
-226.39,129.22801,1736.2915
-226.4,129.18357,1734.9773
-226.41,129.13913,1733.6635
-226.42,129.09468,1732.3501
-226.43,129.05023,1731.0372
-226.44,129.00578,1729.7248
-226.45,128.96132,1728.4127
-226.46,128.91686,1727.1011
-226.47,128.87239,1725.79
-226.48,128.82792,1724.4793
-226.49,128.78344,1723.169
-226.5,128.73896,1721.8592
-226.51,128.69447,1720.5499
